customer_id,has_mobile_app,has_web_account,mobile_logins_wk,web_logins_wk,avg_mobile_time,avg_web_time,last_mobile_use,last_web_use
2191,1,1,4.0,6.0,6.32,2.77,2024-07-05,2023-05-19
2192,1,1,3.0,5.0,7.05,8.36,2024-11-05,2024-07-07
2193,1,1,12.0,3.0,2.49,7.31,2023-12-01,2024-09-14
2194,1,1,3.0,6.0,6.42,2.12,2024-09-10,2023-10-17
2195,1,1,12.0,0.0,1.14,0.0,2023-08-21,2023-01-14
2196,1,1,3.0,10.0,4.98,1.49,2024-11-20,2024-02-10
2197,1,1,5.0,0.0,4.48,0.0,2024-10-17,2024-04-12
2198,0,0,,,,,,
2199,1,1,4.0,6.0,5.63,1.99,2024-07-17,2024-07-10
2200,0,1,,1.0,,16.28,,2024-12-29
2201,0,1,,0.0,,0.0,,2024-08-31
2202,1,1,4.0,3.0,4.22,8.28,2024-09-05,2024-11-19
2203,0,0,,,,,,
2204,0,1,,2.0,,16.29,,2024-12-21
2205,1,1,12.0,0.0,2.74,0.0,2024-03-03,2023-09-15
2206,1,1,5.0,0.0,4.74,0.0,2024-10-02,2023-08-24
2207,1,1,7.0,0.0,5.6,0.0,2024-08-25,2024-05-11
2208,0,0,,,,,,
2209,1,1,3.0,3.0,6.32,8.42,2024-11-12,2024-11-19
2210,1,1,4.0,6.0,5.86,2.05,2024-10-20,2023-09-04
2211,1,1,4.0,3.0,5.65,7.43,2024-08-06,2024-09-11
2212,1,1,5.0,5.0,5.32,9.51,2024-08-31,2024-10-24
2213,1,1,6.0,6.0,7.18,2.34,2024-08-11,2023-07-01
2214,1,1,5.0,7.0,4.68,1.27,2024-09-26,2023-06-26
2215,1,1,3.0,2.0,5.46,15.58,2024-07-24,2024-10-20
2216,1,1,3.0,0.0,6.11,0.0,2024-08-11,2023-08-14
2217,0,1,,3.0,,9.11,,2024-09-19
2218,0,1,,4.0,,7.71,,2024-08-05
2219,0,0,,,,,,
2220,1,1,9.0,9.0,6.31,1.32,2024-07-10,2023-08-01
2221,0,0,,,,,,
2222,1,1,5.0,5.0,5.51,7.69,2024-09-24,2024-09-04
2223,1,1,7.0,3.0,5.72,9.05,2024-07-07,2024-10-18
2224,1,1,3.0,3.0,4.76,8.97,2024-10-28,2024-11-07
2225,0,1,,3.0,,7.6,,2024-10-03
2226,1,1,4.0,3.0,4.99,7.38,2024-10-22,2024-09-11
2227,1,1,0.0,0.0,0.0,0.0,2023-03-17,2023-10-31
2228,1,1,3.0,5.0,7.02,6.96,2024-10-10,2024-10-14
2229,0,1,,1.0,,15.49,,2024-09-05
2230,1,1,1.0,1.0,8.35,16.5,2024-12-29,2024-12-24
2231,1,1,3.0,3.0,6.76,8.05,2024-09-01,2024-07-09
2232,1,1,3.0,3.0,5.1,8.11,2024-11-12,2024-08-14
2233,1,1,0.0,4.0,0.0,7.99,2023-01-20,2024-10-09
2234,1,1,3.0,8.0,6.3,2.31,2024-07-27,2023-07-09
2235,1,1,4.0,3.0,5.64,7.25,2024-08-21,2024-08-08
2236,1,1,7.0,6.0,6.64,2.38,2024-08-14,2024-03-21
2237,0,1,,9.0,,3.12,,2023-08-25
2238,1,1,3.0,1.0,5.85,15.38,2024-08-05,2024-08-19
2239,0,1,,0.0,,0.0,,2023-11-16
2240,1,1,6.0,0.0,5.38,0.0,2024-08-17,2024-08-11
2241,1,1,3.0,6.0,4.2,2.69,2024-08-25,2023-12-17
2242,1,1,12.0,6.0,2.4,1.09,2023-07-04,2024-06-20
2243,1,1,4.0,4.0,6.98,7.58,2024-09-23,2024-07-12
2244,0,1,,3.0,,7.67,,2024-09-08
2245,1,1,3.0,6.0,4.4,1.66,2024-09-06,2024-08-04
2246,0,1,,3.0,,9.56,,2024-09-14
2247,1,1,12.0,7.0,1.2,1.44,2023-06-07,2023-03-13
2248,1,1,0.0,3.0,0.0,8.21,2023-01-14,2024-08-30
2249,0,1,,0.0,,0.0,,2023-05-07
2250,1,1,6.0,4.0,4.98,8.84,2024-07-08,2024-11-18
2251,1,1,10.0,3.0,2.52,8.02,2024-06-18,2024-11-17
2252,1,1,6.0,3.0,6.6,9.68,2024-10-15,2024-09-02
2253,0,1,,3.0,,7.46,,2024-11-29
2254,1,1,4.0,0.0,6.7,0.0,2024-11-24,2024-03-15
2255,1,1,7.0,2.0,6.84,15.92,2024-09-28,2024-11-15
2256,1,1,4.0,6.0,5.87,2.99,2024-10-21,2024-01-21
2257,1,1,3.0,3.0,4.55,7.37,2024-11-30,2024-09-05
2258,1,1,10.0,6.0,1.27,2.35,2023-05-21,2023-12-21
2259,0,0,,,,,,
2260,0,1,,0.0,,0.0,,2023-04-21
2261,1,1,1.0,2.0,6.96,16.63,2024-11-03,2024-12-24
2262,1,1,3.0,5.0,5.16,7.81,2024-11-29,2024-10-08
2263,1,1,10.0,10.0,1.39,2.82,2024-07-01,2023-09-01
2264,0,0,,,,,,
2265,1,1,1.0,0.0,8.7,0.0,2024-12-25,2024-03-03
2266,1,1,12.0,2.0,2.53,15.28,2024-03-19,2024-11-12
2267,1,1,12.0,2.0,2.31,16.34,2023-11-25,2024-12-31
2268,0,1,,0.0,,0.0,,2023-01-23
2269,1,1,0.0,1.0,0.0,16.35,2023-08-28,2024-12-21
2270,0,0,,,,,,
2271,1,1,5.0,5.0,4.57,9.37,2024-10-13,2024-08-15
2272,1,1,3.0,3.0,5.36,6.8,2024-07-23,2024-07-30
2273,0,1,,3.0,,7.55,,2024-08-07
2274,1,1,3.0,3.0,5.18,8.96,2024-10-12,2024-09-05
2275,0,0,,,,,,
2276,1,1,12.0,0.0,1.57,0.0,2024-01-27,2024-06-29
2277,1,1,10.0,4.0,1.41,8.68,2023-05-31,2024-08-01
2278,1,1,7.0,0.0,5.02,0.0,2024-07-15,2023-04-30
2279,1,1,8.0,6.0,4.08,1.17,2024-11-19,2023-02-03
2280,0,1,,0.0,,0.0,,2023-12-24
2281,1,1,1.0,0.0,8.08,0.0,2024-12-26,2023-06-16
2282,0,0,,,,,,
2283,1,1,3.0,3.0,5.08,8.62,2024-08-23,2024-09-05
2284,1,1,0.0,8.0,0.0,2.41,2024-04-07,2023-05-14
2285,0,0,,,,,,
2286,1,1,6.0,1.0,5.5,15.32,2024-09-25,2024-09-24
2287,0,1,,2.0,,15.98,,2024-07-02
2288,1,1,7.0,2.0,6.03,15.27,2024-09-15,2024-10-12
2289,1,1,12.0,1.0,2.45,15.92,2023-12-22,2024-07-21
2290,1,1,3.0,3.0,6.24,8.33,2024-10-22,2024-07-05
2291,0,0,,,,,,
2292,0,0,,,,,,
2293,1,1,0.0,1.0,0.0,15.0,2023-03-22,2024-08-05
2294,0,0,,,,,,
2295,1,1,5.0,0.0,4.2,0.0,2024-11-18,2023-12-03
2296,1,1,5.0,5.0,6.07,7.09,2024-09-12,2024-07-02
2297,1,1,9.0,2.0,5.48,16.09,2024-09-14,2024-12-24
2298,0,1,,1.0,,17.21,,2024-12-26
2299,0,0,,,,,,
2300,1,1,11.0,6.0,1.45,1.22,2024-09-23,2024-06-24
2301,1,1,3.0,8.0,5.38,1.88,2024-10-14,2024-04-30
2302,0,1,,0.0,,0.0,,2024-06-26
2303,0,1,,0.0,,0.0,,2023-03-03
2304,1,1,4.0,0.0,5.65,0.0,2024-11-19,2023-10-30
2305,1,1,6.0,1.0,4.94,17.37,2024-07-27,2024-12-31
2306,1,1,5.0,3.0,5.95,10.34,2024-08-08,2024-10-29
2307,0,0,,,,,,
2308,1,1,3.0,1.0,6.71,15.48,2024-10-06,2024-10-22
2309,1,1,12.0,0.0,2.75,0.0,2023-08-17,2023-05-27
2310,1,1,5.0,7.0,6.09,2.04,2024-09-03,2023-02-03
2311,1,1,2.0,2.0,7.46,16.29,2024-07-06,2024-12-21
2312,0,1,,4.0,,8.9,,2024-07-15
2313,1,1,6.0,0.0,5.84,0.0,2024-10-04,2023-10-21
2314,1,1,12.0,4.0,1.5,7.97,2023-03-28,2024-11-09
2315,1,1,8.0,3.0,3.74,8.03,2024-11-18,2024-09-21
2316,1,1,4.0,0.0,5.57,0.0,2024-10-22,2023-03-03
2317,1,1,3.0,5.0,6.67,7.78,2024-09-02,2024-07-22
2318,1,1,10.0,5.0,1.06,7.26,2024-02-19,2024-07-18
2319,1,1,7.0,3.0,6.51,8.44,2024-10-14,2024-09-25
2320,0,1,,0.0,,0.0,,2024-10-23
2321,1,1,3.0,1.0,6.72,16.15,2024-11-11,2024-12-27
2322,1,1,7.0,7.0,4.87,2.73,2024-11-01,2024-07-17
2323,0,0,,,,,,
2324,1,1,5.0,3.0,3.19,6.78,2024-08-15,2024-09-09
2325,0,1,,4.0,,7.03,,2024-08-21
2326,1,1,7.0,2.0,6.19,15.39,2024-11-06,2024-09-14
2327,1,1,11.0,6.0,2.25,2.19,2023-03-01,2024-06-14
2328,0,0,,,,,,
2329,1,1,12.0,5.0,0.99,10.29,2023-11-05,2024-08-19
2330,0,1,,2.0,,16.8,,2024-12-28
2331,0,1,,5.0,,8.41,,2024-08-21
2332,1,1,3.0,5.0,6.67,7.78,2024-10-23,2024-07-23
2333,1,1,5.0,7.0,6.41,2.72,2024-09-15,2024-07-07
2334,1,1,4.0,3.0,5.13,8.48,2024-10-23,2024-11-01
2335,1,1,5.0,1.0,6.05,16.37,2024-10-17,2024-12-27
2336,1,1,7.0,0.0,5.88,0.0,2024-11-16,2024-04-23
2337,1,1,5.0,4.0,5.6,9.52,2024-09-20,2024-11-05
2338,0,1,,1.0,,15.99,,2024-10-03
2339,1,1,6.0,5.0,5.49,8.22,2024-10-18,2024-09-17
2340,1,1,5.0,5.0,4.59,6.75,2024-07-27,2024-09-05
2341,0,0,,,,,,
2342,1,1,11.0,2.0,1.37,16.34,2024-03-10,2024-12-27
2343,1,1,1.0,1.0,9.48,15.97,2024-12-30,2024-07-05
2344,0,0,,,,,,
2345,1,1,12.0,1.0,1.8,16.46,2023-09-07,2024-12-27
2346,1,1,10.0,5.0,2.62,8.41,2023-10-21,2024-09-22
2347,1,1,2.0,5.0,6.11,8.32,2024-10-22,2024-09-22
2348,0,1,,3.0,,8.33,,2024-09-06
2349,0,0,,,,,,
2350,1,1,4.0,3.0,6.47,7.3,2024-09-27,2024-07-20
2351,1,1,3.0,2.0,4.01,15.95,2024-11-24,2024-07-01
2352,1,1,4.0,1.0,5.44,16.29,2024-09-28,2024-12-24
2353,1,1,12.0,0.0,1.77,0.0,2024-02-04,2023-05-20
2354,1,1,6.0,1.0,6.15,15.0,2024-09-26,2024-10-18
2355,1,1,1.0,1.0,7.34,15.83,2024-11-25,2024-08-12
2356,1,1,12.0,1.0,2.24,15.71,2024-05-23,2024-10-08
2357,1,1,6.0,6.0,7.33,2.92,2024-08-13,2023-07-26
2358,1,1,10.0,5.0,2.3,6.7,2023-08-20,2024-10-02
2359,1,1,1.0,5.0,7.54,8.46,2024-11-12,2024-10-23
2360,1,1,3.0,0.0,7.25,0.0,2024-10-12,2024-01-28
2361,1,1,5.0,8.0,5.27,2.61,2024-09-14,2024-07-19
2362,1,1,3.0,2.0,6.01,14.78,2024-09-22,2024-08-06
2363,1,1,6.0,4.0,5.02,6.9,2024-09-09,2024-09-03
2364,1,1,5.0,5.0,5.64,8.96,2024-07-06,2024-11-06
2365,1,1,0.0,9.0,0.0,1.36,2024-06-14,2023-05-06
2366,1,1,0.0,2.0,0.0,16.73,2023-07-15,2024-12-23
2367,1,1,9.0,0.0,4.26,0.0,2024-10-28,2023-07-05
2368,1,1,3.0,3.0,5.5,7.95,2024-10-27,2024-08-18
2369,1,1,6.0,6.0,4.45,1.88,2024-11-27,2023-11-22
2370,1,1,0.0,1.0,0.0,16.51,2024-04-01,2024-12-31
2371,1,1,4.0,0.0,6.76,0.0,2024-10-05,2024-04-29
2372,1,1,0.0,4.0,0.0,6.44,2024-10-16,2024-11-05
2373,1,1,0.0,6.0,0.0,2.13,2023-02-07,2024-06-01
2374,0,0,,,,,,
2375,1,1,6.0,3.0,5.1,7.74,2024-11-30,2024-09-30
2376,0,1,,3.0,,8.31,,2024-07-11
2377,1,1,5.0,3.0,5.38,8.33,2024-07-26,2024-09-02
2378,0,0,,,,,,
2379,1,1,3.0,3.0,5.3,6.15,2024-11-30,2024-08-27
2380,1,1,3.0,3.0,4.39,7.9,2024-07-08,2024-08-31
2381,0,1,,0.0,,0.0,,2023-10-05
2382,1,1,9.0,2.0,6.71,18.21,2024-10-20,2024-12-29
2383,1,1,3.0,4.0,6.58,6.62,2024-07-06,2024-08-15
2384,1,1,8.0,0.0,4.96,0.0,2024-07-12,2024-05-31
2385,1,1,10.0,0.0,1.91,0.0,2023-04-14,2024-03-02
2386,1,1,5.0,5.0,4.65,9.21,2024-10-12,2024-11-04
2387,0,0,,,,,,
2388,0,1,,5.0,,8.11,,2024-08-11
2389,1,1,5.0,6.0,4.73,1.97,2024-09-22,2023-06-05
2390,1,1,7.0,3.0,5.85,6.9,2024-11-10,2024-11-28
2391,1,1,5.0,6.0,5.93,0.49,2024-08-30,2023-01-07
2392,0,0,,,,,,
2393,1,1,0.0,9.0,0.0,2.25,2023-02-03,2023-06-26
2394,1,1,0.0,5.0,0.0,6.0,2023-09-30,2024-07-20
2395,1,1,12.0,5.0,1.89,9.9,2024-08-10,2024-11-22
2396,1,1,9.0,4.0,5.9,8.94,2024-08-07,2024-10-21
2397,0,1,,1.0,,17.03,,2024-12-30
2398,1,1,5.0,3.0,5.59,7.15,2024-09-19,2024-09-05
2399,0,0,,,,,,
2400,1,1,6.0,3.0,4.39,7.52,2024-10-20,2024-09-05
2401,1,1,3.0,4.0,6.1,7.42,2024-07-05,2024-10-14
2402,1,1,3.0,3.0,5.27,7.57,2024-10-10,2024-08-20
2403,0,1,,1.0,,14.61,,2024-08-03
2404,1,1,6.0,6.0,4.82,2.08,2024-09-02,2023-12-21
2405,1,1,10.0,9.0,1.84,2.29,2023-04-08,2023-09-06
2406,0,0,,,,,,
2407,1,1,9.0,5.0,5.16,7.63,2024-09-06,2024-11-21
2408,1,1,10.0,7.0,1.68,1.35,2024-01-22,2023-04-29
2409,0,1,,0.0,,0.0,,2024-02-12
2410,0,1,,0.0,,0.0,,2023-11-06
2411,0,0,,,,,,
2412,1,1,10.0,5.0,1.66,8.7,2024-07-05,2024-07-26
2413,0,1,,6.0,,2.18,,2023-04-21
2414,0,1,,4.0,,7.43,,2024-11-07
2415,1,1,10.0,5.0,2.0,8.7,2023-12-07,2024-08-08
2416,1,1,7.0,4.0,4.65,7.52,2024-08-26,2024-11-03
2417,1,1,4.0,5.0,5.87,9.07,2024-08-16,2024-10-25
2418,1,1,0.0,3.0,0.0,6.82,2023-08-19,2024-10-04
2419,1,1,4.0,0.0,7.22,0.0,2024-09-10,2024-04-13
2420,1,1,3.0,3.0,5.06,7.95,2024-11-22,2024-08-14
2421,1,1,10.0,2.0,1.68,16.44,2024-07-31,2024-12-21
2422,1,1,1.0,3.0,6.82,10.68,2024-07-19,2024-07-02
2423,0,1,,4.0,,7.53,,2024-08-08
2424,1,1,0.0,6.0,0.0,1.3,2024-01-18,2024-08-14
2425,1,1,3.0,3.0,4.64,9.64,2024-08-29,2024-09-20
2426,0,1,,1.0,,16.3,,2024-12-31
2427,1,1,5.0,0.0,6.38,0.0,2024-07-17,2023-07-16
2428,0,1,,0.0,,0.0,,2024-10-24
2429,1,1,6.0,2.0,5.7,16.26,2024-09-09,2024-12-26
2430,0,1,,2.0,,16.8,,2024-12-27
2431,1,1,5.0,0.0,3.47,0.0,2024-09-07,2024-06-10
2432,1,1,7.0,6.0,6.18,1.67,2024-08-15,2024-05-04
2433,1,1,4.0,5.0,5.44,8.67,2024-08-17,2024-10-03
2434,0,1,,2.0,,16.52,,2024-12-24
2435,1,1,3.0,5.0,5.2,8.36,2024-08-12,2024-08-27
2436,1,1,0.0,0.0,0.0,0.0,2023-03-10,2023-02-13
2437,1,1,5.0,2.0,7.25,16.69,2024-11-10,2024-12-21
2438,1,1,7.0,6.0,6.9,1.87,2024-11-29,2024-10-18
2439,1,1,12.0,2.0,2.58,16.05,2024-01-06,2024-12-20
2440,1,1,5.0,0.0,5.13,0.0,2024-07-24,2024-04-29
2441,1,1,3.0,3.0,6.41,9.08,2024-10-04,2024-08-24
2442,1,1,12.0,2.0,1.72,16.76,2024-07-02,2024-12-28
2443,0,0,,,,,,
2444,1,1,10.0,3.0,2.08,6.12,2024-02-01,2024-08-12
2445,0,1,,1.0,,16.84,,2024-12-24
2446,1,1,10.0,4.0,1.39,8.77,2023-10-16,2024-07-30
2447,1,1,6.0,0.0,5.43,0.0,2024-11-21,2023-04-05
2448,1,1,2.0,6.0,7.65,1.88,2024-09-09,2024-03-12
2449,1,1,12.0,3.0,1.71,8.54,2023-06-21,2024-11-18
2450,1,1,5.0,5.0,5.65,9.22,2024-08-06,2024-11-11
2451,1,1,0.0,3.0,0.0,9.3,2023-07-08,2024-08-20
2452,1,1,10.0,10.0,2.12,1.44,2024-05-10,2023-01-25
2453,1,1,10.0,0.0,1.27,0.0,2024-10-05,2023-01-23
2454,1,1,1.0,6.0,7.39,2.18,2024-09-14,2024-07-27
2455,1,1,0.0,2.0,0.0,15.71,2023-05-01,2024-10-24
2456,1,1,12.0,3.0,2.02,6.0,2023-07-08,2024-07-28
2457,1,1,5.0,5.0,5.31,9.18,2024-10-31,2024-08-27
2458,1,1,10.0,4.0,2.03,6.65,2024-04-02,2024-11-24
2459,1,1,6.0,5.0,5.35,7.59,2024-10-28,2024-11-02
2460,1,1,4.0,7.0,6.42,1.4,2024-11-09,2024-07-28
2461,0,0,,,,,,
2462,1,1,3.0,0.0,4.17,0.0,2024-10-22,2024-07-02
2463,1,1,5.0,0.0,4.56,0.0,2024-09-04,2024-04-22
2464,1,1,10.0,5.0,1.94,6.59,2023-06-15,2024-10-23
2465,1,1,4.0,1.0,6.72,13.14,2024-10-09,2024-07-12
2466,1,1,7.0,3.0,6.69,9.14,2024-10-22,2024-10-16
2467,0,0,,,,,,
2468,1,1,7.0,0.0,8.0,0.0,2024-10-01,2024-04-05
2469,0,1,,5.0,,6.54,,2024-08-20
2470,1,1,10.0,0.0,1.61,0.0,2023-06-12,2023-02-08
2471,1,1,5.0,4.0,5.06,7.03,2024-09-23,2024-11-13
2472,0,1,,5.0,,8.02,,2024-07-18
2473,1,1,4.0,7.0,6.58,2.97,2024-10-04,2023-04-12
2474,0,1,,3.0,,6.32,,2024-11-02
2475,1,1,3.0,6.0,5.94,1.36,2024-08-22,2023-03-23
2476,0,1,,0.0,,0.0,,2023-03-26
2477,0,1,,0.0,,0.0,,2024-03-28
2478,0,1,,3.0,,7.3,,2024-07-15
2479,1,1,3.0,3.0,6.49,6.0,2024-08-05,2024-07-30
2480,0,1,,7.0,,2.29,,2023-04-19
2481,1,1,5.0,1.0,5.36,16.72,2024-09-09,2024-12-29
2482,0,1,,3.0,,7.18,,2024-11-11
2483,1,1,3.0,3.0,5.49,7.83,2024-07-21,2024-10-20
2484,1,1,4.0,7.0,4.43,2.65,2024-07-03,2023-02-03
2485,1,1,7.0,3.0,5.19,7.87,2024-09-04,2024-11-27
2486,0,0,,,,,,
2487,0,1,,6.0,,2.13,,2023-07-02
2488,1,1,0.0,3.0,0.0,8.17,2023-09-07,2024-09-15
2489,0,1,,0.0,,0.0,,2024-09-15
2490,1,1,3.0,4.0,5.28,8.13,2024-07-14,2024-07-31
2491,1,1,0.0,1.0,0.0,14.45,2024-08-24,2024-07-10
2492,1,1,7.0,0.0,5.0,0.0,2024-07-19,2023-08-05
2493,1,1,4.0,3.0,6.14,8.43,2024-09-30,2024-09-10
2494,1,1,5.0,0.0,6.28,0.0,2024-09-30,2024-10-09
2495,1,1,4.0,0.0,6.57,0.0,2024-08-15,2024-08-10
2496,0,0,,,,,,
2497,1,1,6.0,8.0,5.63,1.08,2024-11-18,2023-06-15
2498,1,1,3.0,9.0,5.68,0.84,2024-09-19,2023-10-27
2499,1,1,3.0,0.0,4.85,0.0,2024-08-01,2024-02-29
2500,1,1,2.0,0.0,7.81,0.0,2024-09-08,2023-08-29
2501,1,1,5.0,5.0,7.05,8.3,2024-08-16,2024-11-05
2502,1,1,10.0,0.0,2.67,0.0,2024-01-23,2023-05-14
2503,0,1,,5.0,,7.57,,2024-09-02
2504,1,1,3.0,3.0,3.94,6.47,2024-09-26,2024-10-30
2505,0,0,,,,,,
2506,1,1,7.0,2.0,6.47,14.88,2024-07-16,2024-11-10
2507,1,1,1.0,6.0,7.74,2.15,2024-11-10,2024-07-07
2508,1,1,3.0,5.0,3.65,8.54,2024-09-01,2024-07-27
2509,0,0,,,,,,
2510,1,1,3.0,6.0,5.94,2.5,2024-10-20,2024-05-27
2511,1,1,3.0,9.0,5.79,1.79,2024-09-13,2023-08-27
2512,1,1,4.0,0.0,5.22,0.0,2024-11-12,2023-07-24
2513,1,1,0.0,4.0,0.0,9.04,2023-08-25,2024-07-22
2514,1,1,11.0,1.0,1.69,16.57,2024-06-11,2024-12-22
2515,1,1,3.0,0.0,3.93,0.0,2024-11-13,2023-02-19
2516,1,1,6.0,2.0,4.54,17.88,2024-08-24,2024-12-24
2517,0,1,,3.0,,8.14,,2024-11-20
2518,0,1,,3.0,,8.79,,2024-11-27
2519,0,1,,9.0,,2.7,,2023-07-14
2520,1,1,3.0,3.0,4.66,9.15,2024-07-26,2024-08-09
2521,1,1,12.0,2.0,2.32,14.88,2024-01-21,2024-08-22
2522,1,1,0.0,3.0,0.0,7.12,2024-04-23,2024-08-22
2523,0,0,,,,,,
2524,1,1,3.0,0.0,5.34,0.0,2024-10-25,2023-05-02
2525,1,1,0.0,5.0,0.0,7.37,2024-04-11,2024-11-26
2526,1,1,0.0,6.0,0.0,1.2,2023-02-08,2024-08-02
2527,1,1,5.0,8.0,4.16,1.61,2024-08-09,2023-07-08
2528,1,1,10.0,0.0,2.79,0.0,2024-07-17,2023-07-04
2529,0,1,,2.0,,14.8,,2024-07-30
2530,1,1,0.0,2.0,0.0,14.33,2023-10-28,2024-07-13
2531,1,1,9.0,4.0,5.48,8.5,2024-09-19,2024-07-05
2532,1,1,6.0,1.0,3.27,16.26,2024-10-05,2024-12-29
2533,0,1,,0.0,,0.0,,2023-09-09
2534,1,1,5.0,0.0,4.09,0.0,2024-09-11,2023-01-23
2535,1,1,4.0,6.0,6.43,1.67,2024-10-08,2023-07-13
2536,1,1,3.0,4.0,4.39,7.98,2024-07-27,2024-07-19
2537,1,1,11.0,2.0,2.76,16.61,2024-10-13,2024-12-24
2538,1,1,4.0,7.0,5.52,3.06,2024-11-13,2023-06-17
2539,1,1,6.0,0.0,5.58,0.0,2024-07-01,2023-08-23
2540,1,1,7.0,5.0,5.92,6.16,2024-07-15,2024-10-19
2541,1,1,3.0,7.0,5.07,1.59,2024-10-31,2023-06-20
2542,1,1,3.0,1.0,4.88,15.09,2024-09-26,2024-11-01
2543,1,1,8.0,4.0,7.9,7.24,2024-10-28,2024-10-03
2544,1,1,3.0,0.0,5.42,0.0,2024-10-14,2023-02-18
2545,1,1,12.0,4.0,2.28,9.94,2023-01-06,2024-09-16
2546,1,1,8.0,6.0,4.99,2.46,2024-11-09,2024-03-28
2547,1,1,7.0,8.0,6.16,2.1,2024-07-07,2024-05-09
2548,1,1,7.0,2.0,7.3,16.63,2024-11-09,2024-12-31
2549,1,1,0.0,6.0,0.0,2.56,2023-05-29,2023-03-26
2550,1,1,5.0,6.0,7.47,2.15,2024-07-23,2023-05-04
2551,1,1,12.0,3.0,2.88,7.18,2024-10-28,2024-09-03
2552,0,0,,,,,,
2553,0,0,,,,,,
2554,1,1,8.0,5.0,5.12,7.85,2024-10-09,2024-11-26
2555,1,1,6.0,2.0,5.14,16.03,2024-09-10,2024-12-30
2556,1,1,3.0,0.0,6.65,0.0,2024-11-15,2023-07-12
2557,0,0,,,,,,
2558,1,1,12.0,6.0,2.83,2.13,2023-05-19,2023-05-22
2559,0,1,,0.0,,0.0,,2023-12-22
2560,1,1,6.0,1.0,5.41,16.63,2024-10-07,2024-12-26
2561,0,1,,6.0,,2.12,,2024-02-05
2562,1,1,1.0,3.0,8.56,9.05,2024-12-23,2024-10-31
2563,0,0,,,,,,
2564,1,1,3.0,3.0,5.8,6.15,2024-09-15,2024-11-07
2565,1,1,3.0,0.0,5.63,0.0,2024-11-29,2023-07-23
2566,1,1,12.0,2.0,3.0,14.86,2024-07-26,2024-11-06
2567,1,1,4.0,4.0,5.54,7.31,2024-08-03,2024-10-06
2568,1,1,4.0,1.0,5.0,16.74,2024-11-20,2024-12-22
2569,1,1,6.0,2.0,6.12,17.1,2024-09-27,2024-12-28
2570,1,1,3.0,0.0,3.83,0.0,2024-07-23,2024-07-27
2571,1,1,8.0,2.0,4.74,16.01,2024-10-24,2024-12-22
2572,1,1,10.0,4.0,2.1,8.75,2024-03-08,2024-11-03
2573,1,1,0.0,1.0,0.0,16.31,2024-02-07,2024-12-22
2574,1,1,2.0,0.0,7.65,0.0,2024-11-25,2024-02-26
2575,1,1,10.0,3.0,2.31,8.26,2023-08-02,2024-08-24
2576,1,1,5.0,3.0,5.64,6.09,2024-07-06,2024-10-15
2577,1,1,3.0,5.0,5.81,6.29,2024-10-17,2024-09-24
2578,0,0,,,,,,
2579,1,1,7.0,1.0,4.75,17.37,2024-07-13,2024-12-22
2580,1,1,3.0,6.0,4.72,2.96,2024-08-12,2024-01-20
2581,0,0,,,,,,
2582,0,1,,0.0,,0.0,,2024-06-12
2583,1,1,6.0,5.0,7.32,8.08,2024-07-02,2024-08-13
2584,1,1,3.0,1.0,4.36,16.03,2024-07-24,2024-12-25
2585,0,0,,,,,,
2586,1,1,5.0,0.0,4.85,0.0,2024-10-30,2024-02-12
2587,1,1,6.0,6.0,5.69,1.9,2024-08-03,2023-08-05
2588,1,1,3.0,9.0,6.25,1.71,2024-08-22,2024-02-04
2589,0,1,,0.0,,0.0,,2023-11-30
2590,0,1,,3.0,,9.55,,2024-08-30
2591,1,1,7.0,3.0,4.91,8.39,2024-11-14,2024-07-16
2592,1,1,4.0,0.0,7.41,0.0,2024-07-09,2023-09-03
2593,1,1,3.0,4.0,7.42,7.89,2024-10-29,2024-11-29
2594,0,1,,0.0,,0.0,,2023-04-11
2595,1,1,12.0,2.0,1.9,16.0,2024-03-16,2024-09-07
2596,1,1,12.0,0.0,1.76,0.0,2023-11-13,2024-06-22
2597,1,1,9.0,5.0,5.52,8.91,2024-10-05,2024-07-01
2598,1,1,4.0,6.0,5.68,3.42,2024-08-07,2024-01-15
2599,1,1,5.0,0.0,6.34,0.0,2024-08-03,2024-10-27
2600,1,1,3.0,6.0,6.66,1.11,2024-09-25,2024-10-03
2601,1,1,5.0,1.0,6.06,16.2,2024-10-21,2024-12-21
2602,0,0,,,,,,
2603,0,1,,2.0,,16.41,,2024-12-31
2604,1,1,6.0,2.0,4.48,15.06,2024-09-07,2024-11-10
2605,1,1,5.0,5.0,4.0,8.83,2024-11-24,2024-08-01
2606,1,1,4.0,2.0,3.91,15.52,2024-11-07,2024-07-22
2607,0,1,,1.0,,16.9,,2024-12-31
2608,1,1,0.0,1.0,0.0,14.82,2023-08-28,2024-08-08
2609,1,1,3.0,1.0,5.22,15.97,2024-09-29,2024-11-11
2610,1,1,5.0,3.0,6.35,8.03,2024-10-31,2024-08-03
2611,1,1,5.0,5.0,4.95,8.69,2024-08-14,2024-10-08
2612,1,1,6.0,5.0,5.96,8.14,2024-09-05,2024-10-02
2613,1,1,3.0,4.0,5.46,8.21,2024-08-11,2024-10-01
2614,1,1,8.0,6.0,5.66,1.51,2024-11-22,2024-03-16
2615,1,1,6.0,3.0,5.65,8.61,2024-07-04,2024-11-27
2616,1,1,5.0,0.0,4.54,0.0,2024-09-25,2024-07-28
2617,0,1,,3.0,,6.0,,2024-07-06
