engagement_id,customer_id,campaign_id,channel_used,has_engaged,day,month,duration
3885,3069,11,Email,0,25,February,
3886,3070,72,Website,0,12,October,
3887,3071,96,Landline,0,4,July,
3888,3072,25,Google Ads,0,13,November,
3889,3073,3,Email,0,10,June,
3890,3074,5,Email,0,16,September,
3891,3075,50,Instagram,0,9,June,
3892,3076,91,Telephone,0,15,November,
3893,3077,57,Instagram,0,16,November,
3894,3078,37,Instagram,0,3,December,
3895,3079,20,Google Ads,0,2,October,
3896,1079,76,Website,1,5,May,36
3897,3080,3,Email,0,22,June,
3898,3081,40,Instagram,0,28,September,
3899,3082,51,Instagram,0,3,August,
3900,3083,6,Email,0,23,January,
3901,3084,12,Email,0,8,December,
3902,3085,35,TikTok,0,23,January,
3903,2674,68,TikTok,1,16,March,177
3904,3086,75,Website,0,28,September,
3905,3087,74,Website,0,27,August,
3906,47,36,TikTok,1,25,February,150
3907,3088,62,Instagram,0,14,February,
3908,3089,30,Google Ads,0,29,August,
3909,3090,64,TikTok,0,15,July,
3910,3743,1,Email,1,22,June,
3911,3091,73,Website,0,1,November,
3912,3092,87,Landline,0,11,February,
3913,3093,12,Email,0,1,January,
3914,3094,35,TikTok,0,21,January,
3915,3095,9,Email,0,18,October,
3916,3096,76,Website,0,20,May,
3917,3097,62,TikTok,0,13,February,
3918,3,45,Instagram,1,15,October,153
3919,485,16,Email,1,23,September,
3920,2778,68,Instagram,1,28,March,128
3921,3098,19,Google Ads,0,26,April,
3922,3099,72,Website,0,12,October,
3923,3464,14,Email,1,28,May,
3924,3100,74,Website,0,22,July,
3925,266,45,TikTok,1,29,October,105
3926,2268,45,Instagram,1,5,November,58
3927,3101,92,Telephone,0,19,November,
3928,3102,11,Email,0,1,March,
3929,3103,40,TikTok,0,30,September,
3930,3104,29,Google Ads,0,29,January,
3931,3105,89,Telephone,0,8,March,
3932,3106,98,Telephone,0,25,January,
3933,3107,25,Google Ads,0,22,November,
3934,63,57,TikTok,1,4,December,68
3935,1701,64,Instagram,1,9,July,176
3936,3108,5,Email,0,24,September,
3937,3109,41,Instagram,0,19,March,
3938,3913,52,Instagram,1,27,February,93
3939,2719,34,Instagram,1,26,November,26
3940,3110,9,Email,0,27,October,
3941,3111,26,Google Ads,0,12,October,
3942,3112,60,TikTok,0,5,August,
3943,3113,48,Instagram,0,18,May,
3944,3569,13,Email,1,4,December,
3945,3114,20,Google Ads,0,22,September,
3946,3115,31,Google Ads,0,11,March,
3947,3116,76,Website,0,1,May,
3948,994,58,TikTok,1,5,April,88
3949,3117,40,TikTok,0,21,September,
3950,3118,97,Telephone,0,5,May,
3951,3119,17,Email,0,9,December,
3952,2649,64,TikTok,1,4,July,124
3953,3120,60,Instagram,0,26,July,
3954,3121,19,Google Ads,0,3,May,
3955,3122,58,Instagram,0,13,April,
3956,3123,68,Instagram,0,9,March,
3957,2267,18,Email,1,9,October,
3958,3124,92,Landline,0,26,November,
3959,3125,75,Website,0,2,September,
3960,3126,1,Email,0,10,June,
3961,2115,98,Telephone,1,19,January,447
3962,3127,19,Google Ads,0,29,May,
3963,3128,23,Google Ads,0,7,March,
3964,3129,50,Instagram,0,6,July,
3965,3130,66,Instagram,0,30,May,
3966,3131,96,Telephone,0,3,June,
3967,3132,16,Email,0,10,September,
3968,3133,8,Email,0,24,October,
3969,3134,10,Email,0,11,June,
3970,3135,93,Landline,0,28,December,
3971,3136,77,Website,0,23,March,
3972,3137,84,Landline,0,30,December,
3973,3488,90,Telephone,1,9,February,376
3974,3138,32,Google Ads,0,10,November,
3975,3139,47,Instagram,0,18,September,
3976,3140,71,Website,0,16,January,
3977,3080,36,Instagram,1,5,March,88
3978,3141,76,Website,0,11,May,
3979,3142,28,Google Ads,0,26,December,
3980,3143,7,Email,0,1,March,
3981,3144,83,Website,0,10,October,
3982,2406,35,Instagram,1,20,January,147
3983,2087,2,Email,1,26,December,
3984,3145,64,Instagram,0,15,July,
3985,3146,5,Email,0,28,September,
3986,3147,75,Website,0,2,October,
3987,3200,42,TikTok,1,25,February,38
3988,3148,29,Google Ads,0,28,December,
3989,3149,70,TikTok,0,14,October,
3990,3150,68,TikTok,0,4,April,
3991,3151,54,TikTok,0,5,June,
3992,3152,61,TikTok,0,31,August,
3993,3153,3,Email,0,15,June,
3994,3154,63,Instagram,0,3,March,
3995,1162,57,Instagram,1,26,November,160
3996,3155,92,Telephone,0,30,November,
3997,3156,89,Landline,0,1,March,
3998,3157,81,Website,0,8,August,
3999,3750,69,Instagram,1,1,October,36
4000,3158,46,TikTok,0,19,August,
4001,3159,81,Website,0,10,August,
4002,3160,88,Telephone,0,2,May,
4003,3298,39,TikTok,1,5,April,103
4004,2918,35,TikTok,1,14,January,122
4005,3161,8,Email,0,1,November,
4006,3162,12,Email,0,28,December,
4007,3163,51,Instagram,0,6,September,
4008,3164,67,TikTok,0,18,September,
4009,3793,23,Google Ads,1,10,March,57
4010,3165,69,TikTok,0,13,September,
4011,3166,73,Website,0,17,October,
4012,3167,18,Email,0,19,October,
4013,3168,87,Telephone,0,27,January,
4014,3169,42,Instagram,0,26,January,
4015,3170,11,Email,0,4,March,
4016,3171,98,Telephone,0,26,January,
4017,3172,99,Landline,0,31,March,
4018,3173,16,Email,0,15,September,
4019,3174,48,TikTok,0,11,April,
4020,3175,61,Instagram,0,28,September,
4021,3176,44,Instagram,0,20,March,
4022,3177,78,Website,0,1,August,
4023,3178,69,TikTok,0,17,September,
4024,1324,25,Google Ads,1,17,November,133
4025,3255,11,Email,1,31,January,
4026,606,64,TikTok,1,8,July,78
4027,3179,73,Website,0,13,October,
4028,3180,78,Website,0,8,August,
4029,3181,22,Google Ads,0,26,September,
4030,3182,13,Email,0,5,January,
4031,3183,60,TikTok,0,31,July,
4032,3184,44,Instagram,0,17,March,
4033,3185,29,Google Ads,0,28,December,
4034,1967,42,Instagram,1,24,February,140
4035,3186,62,Instagram,0,2,February,
4036,3187,15,Email,0,25,February,
4037,3188,80,Website,0,1,November,
4038,3602,60,Instagram,1,28,July,86
4039,3189,49,Instagram,0,28,May,
4040,3369,69,TikTok,1,10,October,63
4041,1036,49,TikTok,1,22,May,57
4042,3190,35,Instagram,0,16,January,
4043,3191,60,Instagram,0,16,July,
4044,3192,87,Landline,0,28,January,
4045,3193,6,Email,0,30,January,
4046,3194,79,Website,0,29,August,
4047,3195,26,Google Ads,0,16,October,
4048,3196,94,Telephone,0,28,November,
4049,3197,90,Landline,0,29,January,
4050,3198,45,TikTok,0,1,December,
4051,3199,4,Email,0,12,September,
4052,825,77,Website,1,9,May,156
4053,3200,92,Telephone,0,27,November,
4054,3201,5,Email,0,28,September,
4055,3202,77,Website,0,21,May,
4056,3203,75,Website,0,22,August,
4057,2996,17,Email,1,10,December,
4058,3204,91,Telephone,0,12,November,
4059,3205,2,Email,0,25,December,
4060,3206,92,Telephone,0,20,November,
4061,3207,26,Google Ads,0,7,October,
4062,3208,54,Instagram,0,31,May,
4063,3209,45,Instagram,0,26,November,
4064,3210,30,Google Ads,0,25,August,
4065,3211,2,Email,0,22,December,
4066,508,74,Website,1,29,July,105
4067,3212,23,Google Ads,0,1,March,
4068,3213,22,Google Ads,0,13,September,
4069,1030,83,Website,1,19,September,72
4070,843,69,TikTok,1,27,September,20
4071,3214,85,Landline,0,12,May,
4072,3215,9,Email,0,22,October,
4073,3216,27,Google Ads,0,4,March,
4074,3217,22,Google Ads,0,4,November,
4075,3218,27,Google Ads,0,30,March,
4076,3219,39,Instagram,0,7,April,
4077,2656,57,TikTok,1,1,November,64
4078,3220,76,Website,0,9,June,
4079,3221,87,Landline,0,4,February,
4080,3222,94,Telephone,0,25,November,
4081,3223,52,Instagram,0,24,February,
4082,3224,60,Instagram,0,5,August,
4083,3225,7,Email,0,12,March,
4084,1531,4,Email,1,21,September,
4085,3226,44,Instagram,0,4,March,
4086,3227,94,Landline,0,1,December,
4087,3228,44,TikTok,0,11,March,
4088,3229,65,Instagram,0,14,February,
4089,3230,3,Email,0,31,May,
4090,3428,69,TikTok,1,8,September,134
4091,1097,11,Email,1,1,March,
4092,3231,27,Google Ads,0,26,March,
4093,3232,47,TikTok,0,29,September,
4094,3233,87,Landline,0,11,February,
4095,3234,51,Instagram,0,15,August,
4096,3235,76,Website,0,9,June,
4097,3236,18,Email,0,5,October,
4098,3237,94,Telephone,0,8,December,
4099,2786,10,Email,1,28,May,
4100,3238,53,TikTok,0,9,June,
4101,3239,31,Google Ads,0,4,March,
4102,988,80,Website,1,10,September,169
4103,3240,44,Instagram,0,28,March,
4104,3241,50,Instagram,0,11,June,
4105,3242,96,Landline,0,28,June,
4106,3243,99,Landline,0,3,April,
4107,3244,54,TikTok,0,3,June,
4108,3245,94,Landline,0,15,November,
4109,3246,42,Instagram,0,27,January,
4110,3247,40,Instagram,0,14,September,
4111,3087,39,TikTok,1,9,April,58
4112,3248,28,Google Ads,0,26,December,
4113,3249,21,Google Ads,0,18,June,
4114,3250,81,Website,0,14,August,
4115,3251,74,Website,0,18,July,
4116,3252,18,Email,0,8,October,
4117,3253,31,Google Ads,0,15,March,
4118,3254,47,Instagram,0,20,October,
4119,3255,69,Instagram,0,26,September,
4120,3256,73,Website,0,29,October,
4121,3257,99,Telephone,0,8,April,
4122,1508,52,TikTok,1,18,February,70
4123,3258,39,TikTok,0,17,April,
4124,3259,65,Instagram,0,5,April,
4125,3260,77,Website,0,2,April,
4126,3261,91,Telephone,0,15,November,
4127,3262,42,TikTok,0,3,February,
4128,1251,26,Google Ads,1,4,October,
4129,3263,20,Google Ads,0,8,October,
4130,3264,91,Landline,0,5,November,
4131,3265,68,Instagram,0,23,March,
4132,3266,16,Email,0,5,September,
4133,3267,2,Email,0,15,December,
4134,3268,86,Telephone,0,3,September,
4135,3269,81,Website,0,15,August,
4136,3270,80,Website,0,5,November,
4137,1241,78,Website,1,29,August,70
4138,3271,68,TikTok,0,11,March,
4139,3272,48,TikTok,0,10,April,
4140,3273,5,Email,0,29,September,
4141,3274,46,Instagram,0,16,August,
4142,3275,6,Email,0,23,January,
4143,3276,78,Website,0,1,September,
4144,3277,15,Email,0,16,February,
4145,3278,73,Website,0,5,October,
4146,3279,24,Google Ads,0,15,May,
4147,3280,28,Google Ads,0,18,February,
4148,3281,65,Instagram,0,27,February,
4149,3282,77,Website,0,12,April,
4150,3283,86,Telephone,0,18,August,
4151,3284,69,TikTok,0,1,September,
4152,3285,60,Instagram,0,10,August,
4153,3286,31,Google Ads,0,1,March,
4154,3287,78,Website,0,14,July,
4155,3288,32,Google Ads,0,20,October,
4156,3289,71,Website,0,21,December,
4157,3290,4,Email,0,22,September,
4158,1737,40,TikTok,1,15,September,58
4159,3291,93,Landline,0,24,December,
4160,3292,42,Instagram,0,27,January,
4161,1958,49,TikTok,1,16,May,71
4162,3293,91,Telephone,0,17,November,
4163,1117,65,TikTok,1,16,March,33
4164,3294,89,Telephone,0,4,March,
4165,3295,94,Telephone,0,30,November,
4166,3296,77,Website,0,9,April,
4167,3297,38,TikTok,0,28,March,
4168,2201,67,TikTok,1,13,September,75
4169,3767,61,TikTok,1,15,August,75
4170,3298,78,Website,0,3,August,
4171,2522,41,Instagram,1,17,March,56
4172,1620,20,Google Ads,1,3,October,155
4173,3299,84,Telephone,0,30,December,
4174,3300,32,Google Ads,0,5,November,
4175,2793,13,Email,1,7,December,
4176,3301,77,Website,0,11,May,
4177,3302,19,Google Ads,0,29,April,
4178,563,18,Email,1,17,October,
4179,3303,81,Website,0,18,August,
4180,3304,90,Telephone,0,19,January,
4181,3305,75,Website,0,9,September,
4182,887,38,Instagram,1,3,April,28
4183,3306,32,Google Ads,0,16,October,
4184,3307,80,Website,0,29,September,
4185,3308,61,TikTok,0,9,September,
4186,3309,62,TikTok,0,1,February,
4187,3310,6,Email,0,30,January,
4188,3311,36,TikTok,0,14,February,
4189,3312,84,Telephone,0,2,January,
4190,3313,85,Telephone,0,9,May,
4191,3314,95,Landline,0,31,July,
4192,3315,87,Landline,0,17,January,
4193,3316,88,Landline,0,12,April,
4194,3317,74,Website,0,28,August,
4195,3318,73,Website,0,31,October,
4196,3319,12,Email,0,12,December,
4197,3320,57,Instagram,0,15,December,
4198,3321,48,Instagram,0,24,May,
4199,747,7,Email,1,2,March,
4200,1363,33,Instagram,1,23,March,97
4201,3322,55,Instagram,0,29,April,
4202,3323,90,Landline,0,2,February,
4203,89,38,Instagram,1,2,April,152
4204,3324,53,TikTok,0,24,June,
4205,3325,75,Website,0,24,August,
4206,821,54,TikTok,1,28,May,103
4207,3326,94,Telephone,0,12,December,
4208,3327,43,TikTok,0,30,November,
4209,417,49,TikTok,1,3,June,38
4210,3328,72,Website,0,2,October,
4211,3329,94,Telephone,0,8,December,
4212,3330,44,Instagram,0,5,March,
4213,3331,80,Website,0,7,September,
4214,3332,31,Google Ads,0,1,March,
4215,3333,92,Landline,0,18,November,
4216,3334,87,Landline,0,4,January,
4217,3335,83,Website,0,6,October,
4218,3336,74,Website,0,27,August,
4219,3337,24,Google Ads,0,25,May,
4220,3338,11,Email,0,12,March,
4221,3339,39,Instagram,0,8,April,
4222,1842,53,Instagram,1,10,June,39
4223,3340,76,Website,0,29,April,
4224,3541,7,Email,1,12,March,
4225,369,58,TikTok,1,3,May,143
4226,3341,5,Email,0,17,September,
4227,3342,9,Email,0,16,October,
4228,3343,36,Instagram,0,4,January,
4229,3344,28,Google Ads,0,8,January,
4230,3540,36,Instagram,1,17,February,169
4231,3345,76,Website,0,28,May,
4232,2027,26,Google Ads,1,16,October,177
4233,3346,69,TikTok,0,29,September,
4234,3347,91,Landline,0,11,November,
4235,8,28,Google Ads,1,4,February,64
4236,3348,72,Website,0,9,October,
4237,3349,6,Email,0,22,January,
4238,3350,52,TikTok,0,14,February,
4239,3351,39,TikTok,0,7,April,
4240,3352,80,Website,0,10,September,
4241,793,53,Instagram,1,24,June,81
4242,3353,51,TikTok,0,31,August,
4243,3354,26,Google Ads,0,16,October,
4244,370,20,Google Ads,1,29,September,159
4245,3355,66,Instagram,0,31,May,
4246,3356,24,Google Ads,0,26,May,
4247,3357,62,TikTok,0,1,February,
4248,3358,93,Landline,0,18,December,
4249,3359,90,Landline,0,27,January,
4250,378,33,Instagram,1,21,March,165
4251,1650,48,TikTok,1,11,April,36
4252,896,54,Instagram,1,30,May,173
4253,3360,91,Landline,0,20,November,
4254,3973,69,Instagram,1,13,September,55
4255,1657,66,Instagram,1,20,May,148
4256,2255,25,Google Ads,1,6,November,75
4257,3361,32,Google Ads,0,29,October,
4258,3324,28,Google Ads,1,24,January,88
4259,3286,41,TikTok,1,17,March,138
4260,3362,96,Landline,0,10,July,
4261,3363,69,TikTok,0,5,September,
4262,3364,36,TikTok,0,25,February,
4263,3365,74,Website,0,29,July,
4264,3366,77,Website,0,15,May,
4265,3367,98,Telephone,0,30,January,
4266,3154,67,TikTok,1,13,September,121
4267,3368,50,TikTok,0,18,June,
4268,3369,90,Landline,0,4,January,
4269,3370,47,Instagram,0,3,October,
4270,2728,44,Instagram,1,5,March,86
4271,3353,17,Email,1,30,December,
4272,3371,25,Google Ads,0,30,October,
4273,2281,13,Email,1,22,January,
4274,3372,42,TikTok,0,3,February,
4275,3373,52,Instagram,0,24,February,
4276,1250,45,TikTok,1,26,October,168
4277,3374,96,Telephone,0,1,June,
4278,3375,92,Landline,0,26,November,
4279,3376,25,Google Ads,0,1,October,
4280,3377,71,Website,0,31,January,
4281,3378,81,Website,0,14,August,
4282,3379,97,Telephone,0,30,April,
4283,3380,68,Instagram,0,23,March,
4284,3381,99,Telephone,0,8,April,
4285,2805,62,TikTok,1,10,February,58
4286,3382,78,Website,0,5,August,
4287,3383,66,Instagram,0,13,April,
4288,3384,97,Landline,0,12,May,
4289,3385,37,Instagram,0,28,November,
4290,3386,66,Instagram,0,15,April,
4291,3387,28,Google Ads,0,4,January,
4292,3388,94,Landline,0,12,November,
4293,3389,8,Email,0,5,November,
4294,3241,10,Email,1,26,May,
4295,3390,84,Landline,0,30,December,
4296,3391,46,Instagram,0,24,August,
4297,3392,17,Email,0,27,November,
4298,3393,19,Google Ads,0,16,April,
4299,3394,73,Website,0,29,October,
4300,3395,99,Landline,0,1,April,
4301,3396,83,Website,0,15,October,
4302,3397,83,Website,0,28,October,
4303,3398,74,Website,0,22,August,
4304,3399,17,Email,0,4,December,
4305,3400,81,Website,0,6,August,
4306,3401,63,Instagram,0,15,March,
4307,3402,33,Instagram,0,28,March,
4308,3403,12,Email,0,3,December,
4309,1479,51,TikTok,1,8,September,50
4310,220,28,Google Ads,1,4,January,
4311,3315,24,Google Ads,1,21,May,138
4312,2435,33,Instagram,1,2,April,134
4313,3404,83,Website,0,21,September,
4314,1021,35,TikTok,1,17,January,45
4315,3405,32,Google Ads,0,15,October,
4316,3406,13,Email,0,4,December,
4317,3407,59,TikTok,0,10,December,
4318,3408,73,Website,0,22,October,
4319,3409,83,Website,0,26,October,
4320,3410,42,Instagram,0,29,January,
4321,3411,25,Google Ads,0,26,October,
4322,3412,51,Instagram,0,29,July,
4323,3413,92,Telephone,0,22,November,
4324,2911,79,Website,1,16,September,161
4325,3414,75,Website,0,28,August,
4326,3415,37,TikTok,0,1,December,
4327,3416,14,Email,0,29,June,
4328,3417,53,Instagram,0,20,June,
4329,3418,11,Email,0,26,January,
4330,3419,50,Instagram,0,10,June,
4331,3420,12,Email,0,4,December,
4332,3421,82,Website,0,1,June,
4333,3422,53,Instagram,0,22,June,
4334,3423,76,Website,0,22,April,
4335,2431,29,Google Ads,1,5,December,63
4336,3264,44,Instagram,1,11,March,78
4337,3424,42,TikTok,0,4,February,
4338,3229,57,Instagram,1,30,November,102
4339,3425,16,Email,0,8,September,
4340,3426,9,Email,0,26,October,
4341,3427,45,TikTok,0,2,December,
4342,3428,53,TikTok,0,24,June,
4343,3429,16,Email,0,9,September,
4344,3430,34,TikTok,0,2,November,
4345,3431,96,Telephone,0,3,June,
4346,3432,94,Landline,0,16,November,
4347,3433,36,TikTok,0,4,February,
4348,3434,71,Website,0,31,January,
4349,3435,42,TikTok,0,25,February,
4350,3436,82,Website,0,28,May,
4351,3437,68,TikTok,0,21,March,
4352,3438,84,Landline,0,9,January,
4353,3439,92,Landline,0,1,December,
4354,3440,27,Google Ads,0,5,March,
4355,268,33,TikTok,1,5,April,60
4356,3441,11,Email,0,10,March,
4357,3442,19,Google Ads,0,19,May,
4358,3443,36,TikTok,0,3,February,
4359,3444,82,Website,0,27,June,
4360,3445,97,Landline,0,18,April,
4361,3446,30,Google Ads,0,31,August,
4362,3447,97,Telephone,0,10,May,
4363,3448,96,Landline,0,30,May,
4364,3449,16,Email,0,31,August,
4365,3450,20,Google Ads,0,5,October,
4366,3451,21,Google Ads,0,17,July,
4367,3452,97,Telephone,0,15,May,
4368,3453,70,Instagram,0,10,October,
4369,3442,29,Google Ads,1,26,December,101
4370,3454,26,Google Ads,0,3,October,
4371,3455,20,Google Ads,0,22,October,
4372,3456,99,Landline,0,12,April,
4373,3457,99,Landline,0,11,April,
4374,3458,91,Landline,0,15,November,
4375,3459,20,Google Ads,0,30,September,
4376,1947,57,TikTok,1,1,December,59
4377,3656,65,Instagram,1,5,April,134
4378,3460,63,TikTok,0,1,April,
4379,3461,99,Landline,0,2,April,
4380,3462,62,TikTok,0,28,February,
4381,3463,74,Website,0,21,July,
4382,3464,79,Website,0,30,September,
4383,3465,29,Google Ads,0,31,December,
4384,3466,89,Landline,0,3,March,
4385,3467,96,Telephone,0,14,June,
4386,3468,59,Instagram,0,11,December,
4387,3469,76,Website,0,27,April,
4388,3470,40,Instagram,0,7,September,
4389,3471,99,Landline,0,10,April,
4390,3472,46,TikTok,0,22,August,
4391,3473,21,Google Ads,0,25,July,
4392,3474,80,Website,0,2,October,
4393,3887,62,Instagram,1,16,February,44
4394,576,47,Instagram,1,7,October,75
4395,3711,44,TikTok,1,11,March,146
4396,3475,11,Email,0,6,February,
4397,3476,88,Telephone,0,26,April,
4398,3477,33,TikTok,0,3,April,
4399,3478,37,TikTok,0,26,December,
4400,3479,30,Google Ads,0,22,August,
4401,2063,70,TikTok,1,29,September,38
4402,3480,56,TikTok,0,19,July,
4403,3481,24,Google Ads,0,13,May,
4404,791,57,TikTok,1,4,November,155
4405,3482,86,Telephone,0,29,August,
4406,3483,30,Google Ads,0,25,August,
4407,1387,56,Instagram,1,15,August,33
4408,3484,54,Instagram,0,29,May,
4409,3485,95,Landline,0,4,August,
4410,3486,86,Telephone,0,15,August,
4411,3487,57,TikTok,0,14,November,
4412,3777,61,TikTok,1,24,September,140
4413,1179,56,Instagram,1,19,July,154
4414,3488,42,Instagram,0,28,January,
4415,3489,43,Instagram,0,30,November,
4416,364,63,Instagram,1,29,March,87
4417,3490,21,Google Ads,0,4,July,
4418,3491,62,Instagram,0,12,February,
4419,61,32,Google Ads,1,16,October,41
4420,121,40,Instagram,1,16,September,31
4421,3492,38,Instagram,0,1,April,
4422,3919,25,Google Ads,1,26,November,93
4423,3493,12,Email,0,27,December,
4424,3524,48,TikTok,1,28,May,74
4425,3494,91,Telephone,0,5,November,
4426,3495,9,Email,0,26,October,
4427,3496,31,Google Ads,0,7,March,
4428,3497,58,TikTok,0,26,April,
4429,3498,64,Instagram,0,2,July,
4430,974,80,Website,1,1,October,151
4431,1595,41,Instagram,1,22,March,143
4432,3499,99,Landline,0,9,April,
4433,2098,89,Telephone,1,28,February,460
4434,3500,44,TikTok,0,31,March,
4435,1740,1,Email,1,9,June,
4436,602,17,Email,1,6,December,
4437,3501,9,Email,0,19,October,
4438,3502,96,Landline,0,14,June,
4439,3503,74,Website,0,25,August,
4440,3504,26,Google Ads,0,5,October,
4441,3505,46,Instagram,0,21,August,
4442,3506,14,Email,0,27,May,
4443,3507,4,Email,0,15,September,
4444,3508,91,Landline,0,10,November,
4445,3509,93,Telephone,0,22,December,
4446,3510,16,Email,0,10,September,
4447,3511,60,TikTok,0,25,July,
4448,3512,89,Telephone,0,14,February,
4449,3513,75,Website,0,5,September,
4450,3514,33,Instagram,0,28,March,
4451,3515,69,Instagram,0,24,September,
4452,3516,31,Google Ads,0,1,March,
4453,3517,79,Website,0,3,September,
4454,3518,50,TikTok,0,17,July,
4455,3519,93,Landline,0,19,December,
4456,1681,4,Email,1,7,September,
4457,3520,50,Instagram,0,11,June,
4458,3521,78,Website,0,3,September,
4459,3522,27,Google Ads,0,1,April,
4460,3523,56,TikTok,0,22,July,
4461,3524,1,Email,0,23,June,
